holiday,temp,rain_1h,snow_1h,clouds_all,weather_main,weather_description,traffic_volume,traffic_1,traffic_2,weather_1,weather_2,year
0,287.4,0.0,0.0,1,1,3,1836,1,2,0,0,2017
0,290.09,0.0,0.0,1,1,3,2547,1,2,0,0,2017
0,292.61,0.0,0.0,1,1,3,3285,1,3,0,0,2017
0,295.39,0.0,0.0,20,0,4,3699,1,3,0,1,2017
0,296.41,0.0,0.0,1,1,3,4213,1,3,0,0,2017
0,297.52,0.0,0.0,75,0,1,4442,1,3,0,1,2017
0,298.48,0.0,0.0,75,0,1,4126,1,3,0,1,2017
0,299.15,0.0,0.0,40,0,0,4476,1,3,0,1,2017
0,299.71,0.0,0.0,40,0,0,4238,1,3,0,1,2017
0,299.93,0.0,0.0,40,0,0,4232,1,3,0,1,2017
0,300.69,0.0,0.0,40,0,0,4088,1,3,0,1,2017
0,300.82,0.0,0.0,40,0,0,3872,1,3,0,1,2017
0,300.42,0.0,0.0,40,0,0,3353,1,3,0,1,2017
0,299.28,0.0,0.0,20,0,4,3164,1,3,0,1,2017
0,297.89,0.0,0.0,5,1,3,3097,1,3,0,0,2017
0,295.1,0.0,0.0,1,1,3,2863,1,2,0,0,2017
0,293.09,0.0,0.0,1,1,3,2183,1,2,0,0,2017
0,292.48,0.0,0.0,1,1,3,1532,1,2,0,0,2017
0,291.35,0.0,0.0,1,1,3,886,0,1,0,0,2017
0,290.75,0.0,0.0,1,1,3,722,0,1,0,0,2017
0,290.4,0.0,0.0,1,1,3,370,0,0,0,0,2017
0,289.84,0.0,0.0,1,1,3,363,0,0,0,0,2017
0,289.9,0.0,0.0,1,1,3,640,0,1,0,0,2017
0,290.15,0.0,0.0,40,0,0,913,0,1,0,1,2017
0,290.78,0.0,0.0,90,0,2,1171,0,1,0,1,2017
0,292.22,0.0,0.0,40,2,5,2043,1,2,1,2,2017
0,293.09,0.0,0.0,75,2,12,2861,1,2,1,2,2017
0,293.43,0.0,0.0,75,2,5,3325,1,3,1,2,2017
0,293.89,0.0,0.0,75,2,5,3922,1,3,1,2,2017
0,295.55,0.0,0.0,1,2,5,4182,1,3,1,2,2017
0,296.59,0.0,0.0,75,2,5,4309,1,3,1,2,2017
0,298.29,0.0,0.0,75,7,14,4330,1,3,1,4,2017
0,299.15,0.0,0.0,1,1,3,4514,1,3,0,0,2017
0,300.08,0.0,0.0,75,0,1,4348,1,3,0,1,2017
0,300.55,0.0,0.0,1,1,3,4107,1,3,0,0,2017
0,300.22,0.0,0.0,1,1,3,3870,1,3,0,0,2017
0,299.96,0.0,0.0,75,0,1,3257,1,3,0,1,2017
0,299.69,0.0,0.0,75,0,1,3032,1,3,0,1,2017
0,298.09,0.0,0.0,75,7,14,2623,1,2,1,4,2017
0,296.09,0.0,0.0,75,7,26,1722,1,2,1,4,2017
0,296.09,0.0,0.0,75,4,7,1722,1,2,1,2,2017
0,296.09,0.0,0.0,75,2,5,1722,1,2,1,2,2017
0,294.68,0.0,0.0,40,3,6,1172,0,1,1,2,2017
0,294.68,0.0,0.0,40,7,14,1172,0,1,1,4,2017
0,294.68,0.0,0.0,40,2,13,1172,0,1,1,2,2017
0,294.42,0.0,0.0,75,2,5,649,0,1,1,2,2017
0,294.42,0.0,0.0,75,7,14,649,0,1,1,4,2017
0,293.82,0.0,0.0,90,2,5,397,0,0,1,2,2017
0,293.82,0.0,0.0,90,7,20,397,0,0,1,4,2017
0,293.48,0.0,0.0,1,1,3,257,0,0,0,0,2017
0,292.95,0.0,0.0,75,0,1,342,0,0,0,1,2017
0,292.68,0.0,0.0,90,0,2,873,0,1,0,1,2017
0,292.35,0.0,0.0,75,4,7,2862,1,2,1,2,2017
0,292.28,0.0,0.0,90,4,7,5677,2,4,1,2,2017
0,292.28,0.0,0.0,90,4,7,6597,2,5,1,2,2017
0,292.72,0.0,0.0,90,0,2,5827,2,4,0,1,2017
0,294.15,0.0,0.0,75,0,1,4634,1,3,0,1,2017
0,296.27,0.0,0.0,40,0,0,4324,1,3,0,1,2017
0,297.83,0.0,0.0,40,0,0,4751,1,3,0,1,2017
0,299.29,0.0,0.0,75,0,1,4752,1,3,0,1,2017
0,299.9,0.0,0.0,75,0,1,5183,2,4,0,1,2017
0,301.35,0.0,0.0,40,0,0,6107,2,5,0,1,2017
0,301.75,0.0,0.0,40,0,0,5991,2,5,0,1,2017
0,301.75,0.0,0.0,1,1,3,4167,1,3,0,0,2017
0,301.49,0.0,0.0,1,1,3,3220,1,3,0,0,2017
0,299.97,0.0,0.0,1,1,3,2853,1,2,0,0,2017
0,298.16,0.0,0.0,40,0,0,2804,1,2,0,1,2017
0,296.56,0.0,0.0,40,0,0,2038,1,2,0,1,2017
0,294.22,0.0,0.0,1,1,3,1183,0,1,0,0,2017
0,293.43,0.0,0.0,1,1,3,674,0,1,0,0,2017
0,292.1,0.0,0.0,1,4,7,392,0,0,1,2,2017
0,291.09,0.0,0.0,1,4,7,299,0,0,1,2,2017
0,290.16,0.0,0.0,1,6,9,328,0,0,1,2,2017
0,290.16,0.0,0.0,1,4,7,328,0,0,1,2,2017
0,289.43,0.0,0.0,1,4,7,877,0,1,1,2,2017
0,289.16,0.0,0.0,1,4,7,3021,1,3,1,2,2017
0,289.16,0.0,0.0,1,6,9,3021,1,3,1,2,2017
0,288.62,0.0,0.0,1,4,7,5814,2,4,1,2,2017
0,288.62,0.0,0.0,1,6,9,5814,2,4,1,2,2017
0,288.82,0.0,0.0,1,4,7,6409,2,5,1,2,2017
0,292.15,0.0,0.0,5,1,3,5788,2,4,0,0,2017
0,295.55,0.0,0.0,5,1,3,4805,1,3,0,0,2017
0,297.75,0.0,0.0,1,1,3,4461,1,3,0,0,2017
0,299.51,0.0,0.0,1,1,3,4552,1,3,0,0,2017
0,300.43,0.0,0.0,75,0,1,5096,2,4,0,1,2017
0,300.28,0.0,0.0,75,0,1,5023,2,4,0,1,2017
0,300.88,0.0,0.0,75,2,5,5049,2,4,1,2,2017
0,301.08,0.0,0.0,1,2,5,5444,2,4,1,2,2017
0,301.44,0.0,0.0,1,1,3,6319,2,5,0,0,2017
0,301.34,0.0,0.0,1,1,3,6021,2,5,0,0,2017
0,302.35,0.0,0.0,1,1,3,4365,1,3,0,0,2017
0,302.08,0.0,0.0,20,0,4,3367,1,3,0,1,2017
0,301.29,0.0,0.0,5,1,3,3139,1,3,0,0,2017
0,299.76,0.0,0.0,1,1,3,3115,1,3,0,0,2017
0,298.42,0.0,0.0,75,0,1,2354,1,2,0,1,2017
0,297.35,0.0,0.0,1,1,3,1246,1,2,0,0,2017
0,297.29,0.0,0.0,1,1,3,704,0,1,0,0,2017
0,297.15,0.0,0.0,1,2,5,453,0,0,1,2,2017
0,297.21,0.0,0.0,90,2,5,281,0,0,1,2,2017
0,297.21,0.0,0.0,90,7,14,281,0,0,1,4,2017
0,295.89,0.0,0.0,75,7,28,358,0,0,1,4,2017
0,295.89,0.0,0.0,75,2,13,358,0,0,1,2,2017
0,293.89,0.0,0.0,75,0,1,848,0,1,0,1,2017
0,293.65,0.0,0.0,1,1,3,2960,1,2,0,0,2017
0,292.62,0.0,0.0,1,1,3,5631,2,4,0,0,2017
0,292.82,0.0,0.0,1,1,3,6337,2,5,0,0,2017
0,294.82,0.0,0.0,40,0,0,6098,2,5,0,1,2017
0,296.62,0.0,0.0,1,1,3,5228,2,4,0,0,2017
0,298.79,0.0,0.0,40,0,0,4451,1,3,0,1,2017
0,300.44,0.0,0.0,40,0,0,4669,1,3,0,1,2017
0,301.15,0.0,0.0,40,0,0,4983,2,4,0,1,2017
0,302.07,0.0,0.0,40,0,0,4990,2,4,0,1,2017
0,302.3,0.0,0.0,40,0,0,5356,2,4,0,1,2017
0,302.37,0.0,0.0,1,1,3,5744,2,4,0,0,2017
0,302.3,0.0,0.0,75,0,1,6673,2,5,0,1,2017
0,301.42,0.0,0.0,75,0,1,6010,2,5,0,1,2017
0,300.1,0.0,0.0,75,0,1,4473,1,3,0,1,2017
0,299.03,0.0,0.0,75,0,1,3410,1,3,0,1,2017
0,296.35,0.0,0.0,75,0,1,3319,1,3,0,1,2017
0,295.94,0.0,0.0,75,0,1,2851,1,2,0,1,2017
0,294.94,0.0,0.0,75,0,1,2217,1,2,0,1,2017
0,294.36,0.0,0.0,90,0,2,1292,1,2,0,1,2017
0,293.44,0.0,0.0,1,2,5,669,0,1,1,2,2017
0,292.78,0.0,0.0,90,2,12,434,0,0,1,2,2017
0,291.58,0.0,0.0,90,3,11,330,0,0,1,2,2017
0,291.58,0.0,0.0,90,4,7,330,0,0,1,2,2017
0,291.58,0.0,0.0,90,5,8,330,0,0,1,2,2017
0,290.8,0.0,0.0,1,4,7,348,0,0,1,2,2017
0,290.01,0.0,0.0,90,0,2,869,0,1,0,1,2017
0,288.73,0.0,0.0,90,3,6,2836,1,2,1,2,2017
0,287.72,0.0,0.0,90,2,5,5799,2,4,1,2,2017
0,287.72,0.0,0.0,90,4,7,5799,2,4,1,2,2017
0,287.15,0.0,0.0,90,0,2,6576,2,5,0,1,2017
0,286.92,0.0,0.0,90,0,2,6026,2,5,0,1,2017
0,287.23,0.0,0.0,90,0,2,4959,2,4,0,1,2017
0,288.07,0.0,0.0,90,0,2,4498,1,3,0,1,2017
0,289.79,0.0,0.0,90,0,2,4820,1,3,0,1,2017
0,290.72,0.0,0.0,90,0,2,4983,2,4,0,1,2017
0,291.44,0.0,0.0,90,0,2,4984,2,4,0,1,2017
0,292.02,0.0,0.0,90,0,2,5293,2,4,0,1,2017
0,291.96,0.0,0.0,90,0,2,5799,2,4,0,1,2017
0,292.08,0.0,0.0,90,0,2,6458,2,5,0,1,2017
0,291.68,0.0,0.0,90,0,2,5996,2,5,0,1,2017
0,291.4,0.0,0.0,90,0,2,4580,1,3,0,1,2017
0,291.35,0.0,0.0,90,0,2,3724,1,3,0,1,2017
0,291.02,0.0,0.0,90,0,2,3127,1,3,0,1,2017
0,290.42,0.0,0.0,90,2,5,3123,1,3,1,2,2017
0,290.42,0.0,0.0,90,3,11,3123,1,3,1,2,2017
0,289.81,0.0,0.0,90,0,2,2894,1,2,0,1,2017
0,289.42,0.0,0.0,40,2,5,1524,1,2,1,2,2017
0,289.35,0.0,0.0,90,0,2,968,0,1,0,1,2017
0,289.22,0.0,0.0,40,0,0,628,0,1,0,1,2017
0,289.02,0.0,0.0,75,0,1,471,0,0,0,1,2017
0,289.08,0.0,0.0,75,0,1,504,0,0,0,1,2017
0,288.65,0.0,0.0,75,0,1,938,0,1,0,1,2017
0,288.02,0.0,0.0,75,0,1,3044,1,3,0,1,2017
0,287.68,0.0,0.0,90,0,2,5607,2,4,0,1,2017
0,287.61,0.0,0.0,90,0,2,6221,2,5,0,1,2017
0,289.08,0.0,0.0,90,0,2,5772,2,4,0,1,2017
0,290.0,0.0,0.0,40,0,0,4866,1,3,0,1,2017
0,291.15,0.0,0.0,75,0,1,4526,1,3,0,1,2017
0,291.65,0.0,0.0,90,0,2,4980,2,4,0,1,2017
0,292.65,0.0,0.0,90,0,2,5265,2,4,0,1,2017
0,293.22,0.0,0.0,90,0,2,5074,2,4,0,1,2017
0,294.52,0.0,0.0,75,0,1,5282,2,4,0,1,2017
0,295.08,0.0,0.0,90,0,2,5632,2,4,0,1,2017
0,295.77,0.0,0.0,40,0,0,5849,2,4,0,1,2017
0,296.68,0.0,0.0,20,0,4,5119,2,4,0,1,2017
0,296.46,0.0,0.0,20,0,4,4314,1,3,0,1,2017
0,296.46,0.0,0.0,5,1,3,3872,1,3,0,0,2017
0,295.96,0.0,0.0,5,1,3,3370,1,3,0,0,2017
0,294.35,0.0,0.0,1,1,3,3356,1,3,0,0,2017
0,292.28,0.0,0.0,5,1,3,3834,1,3,0,0,2017
0,290.55,0.0,0.0,1,1,3,3401,1,3,0,0,2017
0,289.55,0.0,0.0,1,1,3,1643,1,2,0,0,2017
0,288.82,0.0,0.0,1,1,3,901,0,1,0,0,2017
0,288.61,0.0,0.0,1,1,3,673,0,1,0,0,2017
0,289.29,0.0,0.0,1,1,3,462,0,0,0,0,2017
0,289.52,0.0,0.0,1,1,3,427,0,0,0,0,2017
0,289.52,0.0,0.0,1,1,3,796,0,1,0,0,2017
0,289.95,0.0,0.0,1,2,5,1431,1,2,1,2,2017
0,290.48,0.0,0.0,1,1,3,1991,1,2,0,0,2017
0,292.29,0.0,0.0,1,1,3,2980,1,2,0,0,2017
0,294.55,0.0,0.0,1,1,3,3629,1,3,0,0,2017
0,297.21,0.0,0.0,40,0,0,3869,1,3,0,1,2017
0,299.74,0.0,0.0,20,0,4,4310,1,3,0,1,2017
0,301.41,0.0,0.0,5,1,3,4484,1,3,0,0,2017
0,302.88,0.0,0.0,5,1,3,4199,1,3,0,0,2017
0,304.28,0.0,0.0,20,0,4,4216,1,3,0,1,2017
0,305.08,0.0,0.0,1,1,3,4133,1,3,0,0,2017
0,305.55,0.0,0.0,40,0,0,4187,1,3,0,1,2017
0,305.49,0.0,0.0,40,0,0,4049,1,3,0,1,2017
0,304.76,0.0,0.0,1,1,3,4065,1,3,0,0,2017
0,303.89,0.0,0.0,1,1,3,3434,1,3,0,0,2017
0,302.42,0.0,0.0,5,1,3,3057,1,3,0,0,2017
0,299.79,0.0,0.0,5,1,3,3224,1,3,0,0,2017
0,297.97,0.0,0.0,1,1,3,3183,1,3,0,0,2017
0,296.83,0.0,0.0,1,1,3,2239,1,2,0,0,2017
0,295.22,0.0,0.0,1,1,3,1674,1,2,0,0,2017
0,294.49,0.0,0.0,1,1,3,1114,0,1,0,0,2017
0,293.59,0.0,0.0,1,1,3,792,0,1,0,0,2017
0,293.22,0.0,0.0,1,1,3,486,0,0,0,0,2017
0,292.22,0.0,0.0,1,1,3,497,0,0,0,0,2017
0,291.82,0.0,0.0,1,1,3,586,0,0,0,0,2017
0,291.29,0.0,0.0,1,1,3,985,0,1,0,0,2017
0,291.42,0.0,0.0,1,1,3,1373,1,2,0,0,2017
0,292.69,0.0,0.0,1,1,3,2021,1,2,0,0,2017
0,294.09,0.0,0.0,1,1,3,2809,1,2,0,0,2017
0,295.62,0.0,0.0,40,0,0,3470,1,3,0,1,2017
0,296.78,0.0,0.0,75,0,1,4131,1,3,0,1,2017
0,297.82,0.0,0.0,40,0,0,4321,1,3,0,1,2017
0,299.02,0.0,0.0,75,0,1,4425,1,3,0,1,2017
0,299.75,0.0,0.0,40,0,0,4369,1,3,0,1,2017
0,300.28,0.0,0.0,75,0,1,4340,1,3,0,1,2017
0,300.89,0.0,0.0,40,0,0,4256,1,3,0,1,2017
0,300.95,0.0,0.0,40,0,0,4069,1,3,0,1,2017
0,301.15,0.0,0.0,40,0,0,3799,1,3,0,1,2017
0,300.62,0.0,0.0,1,1,3,3658,1,3,0,0,2017
0,299.49,0.0,0.0,5,1,3,4258,1,3,0,0,2017
0,297.56,0.0,0.0,5,1,3,2985,1,2,0,0,2017
0,295.72,0.0,0.0,1,1,3,2334,1,2,0,0,2017
0,294.95,0.0,0.0,1,1,3,1386,1,2,0,0,2017
0,294.02,0.0,0.0,1,1,3,816,0,1,0,0,2017
0,293.15,0.0,0.0,1,1,3,481,0,0,0,0,2017
0,292.69,0.0,0.0,1,1,3,340,0,0,0,0,2017
0,292.09,0.0,0.0,1,1,3,337,0,0,0,0,2017
0,291.89,0.0,0.0,1,1,3,842,0,1,0,0,2017
0,291.55,0.0,0.0,1,1,3,2812,1,2,0,0,2017
0,291.48,0.0,0.0,1,1,3,5572,2,4,0,0,2017
0,292.09,0.0,0.0,1,1,3,6391,2,5,0,0,2017
0,294.15,0.0,0.0,75,4,7,5771,2,4,1,2,2017
0,296.02,0.0,0.0,40,0,0,4615,1,3,0,1,2017
0,297.72,0.0,0.0,75,0,1,4154,1,3,0,1,2017
0,299.48,0.0,0.0,1,1,3,4485,1,3,0,0,2017
0,301.21,0.0,0.0,5,1,3,4601,1,3,0,0,2017
0,302.51,0.0,0.0,5,1,3,4914,2,4,0,0,2017
0,303.84,0.0,0.0,20,0,4,5009,2,4,0,1,2017
0,304.85,0.0,0.0,20,0,4,5442,2,4,0,1,2017
0,305.23,0.0,0.0,40,0,0,6289,2,5,0,1,2017
0,305.09,0.0,0.0,40,0,0,6002,2,5,0,1,2017
0,305.01,0.0,0.0,40,0,0,4401,1,3,0,1,2017
0,304.08,0.0,0.0,20,0,4,3282,1,3,0,1,2017
0,302.79,0.0,0.0,40,0,0,2807,1,2,0,1,2017
0,300.22,0.0,0.0,75,0,1,2578,1,2,0,1,2017
0,296.86,0.0,0.0,90,7,28,1709,1,2,1,4,2017
0,296.86,0.0,0.0,90,4,7,1709,1,2,1,2,2017
0,296.86,0.0,0.0,90,2,5,1709,1,2,1,2,2017
0,294.23,0.0,0.0,90,7,14,1016,0,1,1,4,2017
0,294.23,0.0,0.0,90,4,7,1016,0,1,1,2,2017
0,294.23,0.0,0.0,90,2,12,1016,0,1,1,2,2017
0,293.84,0.0,0.0,90,7,14,622,0,1,1,4,2017
0,293.84,0.0,0.0,90,4,7,622,0,1,1,2,2017
0,293.84,0.0,0.0,90,2,13,622,0,1,1,2,2017
0,293.69,0.0,0.0,1,2,12,357,0,0,1,2,2017
0,293.69,0.0,0.0,1,7,14,357,0,0,1,4,2017
0,293.84,0.0,0.0,1,2,5,269,0,0,1,2,2017
0,294.29,0.0,0.0,1,2,5,344,0,0,1,2,2017
0,294.29,0.0,0.0,1,4,7,344,0,0,1,2,2017
0,294.29,0.0,0.0,1,3,6,344,0,0,1,2,2017
0,294.62,0.0,0.0,1,2,5,845,0,1,1,2,2017
0,294.58,0.0,0.0,1,1,3,2903,1,2,0,0,2017
0,294.79,0.0,0.0,1,1,3,5773,2,4,0,0,2017
0,295.22,0.0,0.0,75,0,1,6702,2,5,0,1,2017
0,296.62,0.0,0.0,75,0,1,6128,2,5,0,1,2017
0,296.86,0.0,0.0,75,2,24,4737,1,3,1,2,2017
0,297.01,0.0,0.0,75,2,12,4296,1,3,1,2,2017
0,297.75,0.0,0.0,90,2,10,4482,1,3,1,2,2017
0,297.75,0.0,0.0,90,3,6,4482,1,3,1,2,2017
0,298.28,0.0,0.0,1,2,10,4842,1,3,1,2,2017
0,298.68,0.0,0.0,90,2,12,4873,1,3,1,2,2017
0,298.35,0.0,0.0,1,2,5,5137,2,4,1,2,2017
0,297.43,0.0,0.0,75,2,5,5626,2,4,1,2,2017
0,297.43,0.0,0.0,75,4,7,5626,2,4,1,2,2017
0,297.43,0.0,0.0,75,3,6,5626,2,4,1,2,2017
0,298.51,0.0,0.0,40,2,5,6590,2,5,1,2,2017
0,298.75,0.0,0.0,90,0,2,6315,2,5,0,1,2017
0,298.88,0.0,0.0,40,0,0,4548,1,3,0,1,2017
0,298.75,0.0,0.0,75,0,1,3360,1,3,0,1,2017
0,297.86,0.0,0.0,20,0,4,3014,1,3,0,1,2017
0,295.95,0.0,0.0,20,0,4,2762,1,2,0,1,2017
0,294.28,0.0,0.0,1,1,3,1995,1,2,0,0,2017
0,292.21,0.0,0.0,1,4,7,1211,1,2,1,2,2017
0,292.21,0.0,0.0,1,5,8,1211,1,2,1,2,2017
0,291.08,0.0,0.0,1,4,7,785,0,1,1,2,2017
0,291.08,0.0,0.0,1,6,9,785,0,1,1,2,2017
0,291.08,0.0,0.0,1,5,8,785,0,1,1,2,2017
0,290.56,0.0,0.0,1,4,7,478,0,0,1,2,2017
0,290.56,0.0,0.0,1,6,9,478,0,0,1,2,2017
0,290.56,0.0,0.0,1,5,8,478,0,0,1,2,2017
0,289.89,0.0,0.0,1,4,7,328,0,0,1,2,2017
0,289.89,0.0,0.0,1,6,9,328,0,0,1,2,2017
0,289.89,0.0,0.0,1,5,8,328,0,0,1,2,2017
0,289.29,0.0,0.0,1,4,7,424,0,0,1,2,2017
0,289.29,0.0,0.0,1,6,9,424,0,0,1,2,2017
0,289.29,0.0,0.0,1,5,8,424,0,0,1,2,2017
0,288.65,0.0,0.0,1,4,7,1035,0,1,1,2,2017
0,288.65,0.0,0.0,1,6,9,1035,0,1,1,2,2017
0,288.01,0.0,0.0,1,4,7,3104,1,3,1,2,2017
0,288.01,0.0,0.0,1,6,9,3104,1,3,1,2,2017
0,288.02,0.0,0.0,1,4,7,5944,2,5,1,2,2017
0,288.02,0.0,0.0,1,6,9,5944,2,5,1,2,2017
0,288.34,0.0,0.0,1,5,8,6447,2,5,1,2,2017
0,288.34,0.0,0.0,1,4,7,6447,2,5,1,2,2017
0,288.34,0.0,0.0,1,6,9,6447,2,5,1,2,2017
0,292.53,0.0,0.0,20,5,8,5899,2,4,1,2,2017
0,292.53,0.0,0.0,20,4,7,5899,2,4,1,2,2017
0,293.35,0.0,0.0,1,5,8,5100,2,4,1,2,2017
0,293.35,0.0,0.0,1,4,7,5100,2,4,1,2,2017
0,296.28,0.0,0.0,1,1,3,4681,1,3,0,0,2017
0,298.81,0.0,0.0,40,0,0,5013,2,4,0,1,2017
0,299.29,0.0,0.0,40,0,0,4911,2,4,0,1,2017
0,300.22,0.0,0.0,75,0,1,5125,2,4,0,1,2017
0,300.29,0.0,0.0,1,1,3,5902,2,5,0,0,2017
0,299.58,0.0,0.0,75,7,14,6026,2,5,1,4,2017
0,299.58,0.0,0.0,75,2,5,6026,2,5,1,2,2017
0,296.94,0.0,0.0,75,7,28,6401,2,5,1,4,2017
0,296.94,0.0,0.0,75,2,5,6401,2,5,1,2,2017
0,293.58,0.0,0.0,90,2,5,6105,2,5,1,2,2017
0,293.58,0.0,0.0,90,7,20,6105,2,5,1,4,2017
0,293.43,0.0,0.0,75,7,14,4617,1,3,1,4,2017
0,293.87,0.0,0.0,1,1,3,3276,1,3,0,0,2017
0,294.72,0.0,0.0,75,0,1,2804,1,2,0,1,2017
0,295.01,0.0,0.0,75,7,28,2815,1,2,1,4,2017
0,295.01,0.0,0.0,75,4,7,2815,1,2,1,2,2017
0,294.02,0.0,0.0,90,7,28,2029,1,2,1,4,2017
0,294.02,0.0,0.0,90,4,7,2029,1,2,1,2,2017
0,293.94,0.0,0.0,90,7,14,1228,1,2,1,4,2017
0,293.94,0.0,0.0,90,4,7,1228,1,2,1,2,2017
0,293.94,0.0,0.0,90,2,12,1228,1,2,1,2,2017
0,294.08,0.0,0.0,75,7,14,832,0,1,1,4,2017
0,294.08,0.0,0.0,75,2,12,832,0,1,1,2,2017
0,294.07,0.0,0.0,75,2,5,495,0,0,1,2,2017
0,294.07,0.0,0.0,75,4,7,495,0,0,1,2,2017
0,293.69,0.0,0.0,40,4,7,361,0,0,1,2,2017
0,293.22,0.0,0.0,1,4,7,385,0,0,1,2,2017
0,292.42,0.0,0.0,90,4,7,930,0,1,1,2,2017
0,292.42,0.0,0.0,90,6,9,930,0,1,1,2,2017
0,292.02,0.0,0.0,90,4,7,3008,1,3,1,2,2017
0,292.02,0.0,0.0,90,6,9,3008,1,3,1,2,2017
0,292.23,0.0,0.0,1,4,7,5862,2,4,1,2,2017
0,292.23,0.0,0.0,1,6,9,5862,2,4,1,2,2017
0,292.28,0.0,0.0,20,4,7,6446,2,5,1,2,2017
0,292.28,0.0,0.0,20,6,9,6446,2,5,1,2,2017
0,293.15,0.0,0.0,75,4,7,6317,2,5,1,2,2017
0,293.15,0.0,0.0,75,6,9,6317,2,5,1,2,2017
0,294.37,0.0,0.0,75,6,9,5051,2,4,1,2,2017
0,294.37,0.0,0.0,75,4,7,5051,2,4,1,2,2017
0,295.22,0.0,0.0,75,5,8,4371,1,3,1,2,2017
0,295.22,0.0,0.0,75,4,7,4371,1,3,1,2,2017
0,297.44,0.0,0.0,8,4,7,4684,1,3,1,2,2017
0,298.87,0.0,0.0,1,1,3,4917,2,4,0,0,2017
0,300.15,0.0,0.0,75,0,1,5105,2,4,0,1,2017
0,300.58,0.0,0.0,1,1,3,5175,2,4,0,0,2017
0,301.75,0.0,0.0,75,0,1,5635,2,4,0,1,2017
0,302.15,0.0,0.0,1,1,3,6421,2,5,0,0,2017
0,302.94,0.0,0.0,1,1,3,6024,2,5,0,0,2017
0,303.35,0.0,0.0,5,1,3,4752,1,3,0,0,2017
0,303.3,0.0,0.0,5,1,3,3611,1,3,0,0,2017
0,302.02,0.0,0.0,20,0,4,3346,1,3,0,1,2017
0,299.36,0.0,0.0,1,1,3,3198,1,3,0,0,2017
0,296.02,0.0,0.0,40,5,8,2339,1,2,1,2,2017
0,294.73,0.0,0.0,1,4,7,1525,1,2,1,2,2017
0,293.8,0.0,0.0,1,4,7,888,0,1,1,2,2017
0,293.01,0.0,0.0,1,4,7,565,0,0,1,2,2017
0,292.51,0.0,0.0,1,4,7,333,0,0,1,2,2017
0,292.51,0.0,0.0,1,6,9,333,0,0,1,2,2017
0,292.58,0.0,0.0,1,4,7,371,0,0,1,2,2017
0,292.58,0.0,0.0,1,6,9,371,0,0,1,2,2017
0,292.02,0.0,0.0,1,6,9,813,0,1,1,2,2017
0,292.02,0.0,0.0,1,4,7,813,0,1,1,2,2017
0,292.02,0.0,0.0,1,4,7,2728,1,2,1,2,2017
0,292.02,0.0,0.0,1,6,9,2728,1,2,1,2,2017
0,291.76,0.0,0.0,90,4,7,5187,2,4,1,2,2017
0,291.76,0.0,0.0,90,3,11,5187,2,4,1,2,2017
0,292.65,0.0,0.0,40,4,7,6031,2,5,1,2,2017
0,292.65,0.0,0.0,40,3,11,6031,2,5,1,2,2017
0,294.51,0.0,0.0,75,4,7,5379,2,4,1,2,2017
0,295.51,0.0,0.0,90,7,28,4541,1,3,1,4,2017
0,295.72,0.0,0.0,75,0,1,4323,1,3,0,1,2017
0,296.15,0.0,0.0,75,0,1,4660,1,3,0,1,2017
0,297.01,0.0,0.0,90,2,12,5074,2,4,1,2,2017
0,296.72,0.0,0.0,90,2,5,5096,2,4,1,2,2017
0,296.72,0.0,0.0,90,3,6,5096,2,4,1,2,2017
0,297.08,0.0,0.0,40,2,5,5341,2,4,1,2,2017
0,298.68,0.0,0.0,20,0,4,5640,2,4,0,1,2017
0,299.94,0.0,0.0,75,0,1,5937,2,5,0,1,2017
0,300.49,0.0,0.0,75,0,1,5362,2,4,0,1,2017
0,300.37,0.0,0.0,90,0,2,4734,1,3,0,1,2017
0,300.42,0.0,0.0,75,0,1,3671,1,3,0,1,2017
0,299.8,0.0,0.0,75,0,1,3321,1,3,0,1,2017
0,298.36,0.0,0.0,75,0,1,3310,1,3,0,1,2017
0,297.42,0.0,0.0,75,2,5,3196,1,3,1,2,2017
0,296.49,0.0,0.0,40,2,5,2094,1,2,1,2,2017
0,295.22,0.0,0.0,90,2,12,1454,1,2,1,2,2017
0,294.55,0.0,0.0,40,3,6,873,0,1,1,2,2017
0,294.55,0.0,0.0,40,2,5,873,0,1,1,2,2017
0,294.42,0.0,0.0,1,1,3,744,0,1,0,0,2017
0,294.02,0.0,0.0,1,1,3,585,0,0,0,0,2017
0,294.3,0.0,0.0,1,2,5,583,0,0,1,2,2017
0,293.56,0.0,0.0,1,1,3,838,0,1,0,0,2017
0,293.65,0.0,0.0,75,0,1,1405,1,2,0,1,2017
0,293.55,0.0,0.0,1,1,3,1996,1,2,0,0,2017
0,293.75,0.0,0.0,1,1,3,2570,1,2,0,0,2017
0,295.08,0.0,0.0,40,0,0,3418,1,3,0,1,2017
0,297.08,0.0,0.0,1,1,3,3738,1,3,0,0,2017
0,299.29,0.0,0.0,1,1,3,4175,1,3,0,0,2017
0,300.58,0.0,0.0,1,1,3,4280,1,3,0,0,2017
0,301.94,0.0,0.0,1,1,3,4457,1,3,0,0,2017
0,302.79,0.0,0.0,1,1,3,4826,1,3,0,0,2017
0,303.55,0.0,0.0,75,0,1,4332,1,3,0,1,2017
0,303.93,0.0,0.0,40,0,0,4569,1,3,0,1,2017
0,304.02,0.0,0.0,40,0,0,4192,1,3,0,1,2017
